"Please enter a valid zip code. For example 90602 or 90602-1234.","请输入正确的邮政编码。例如 90602 或 90602-1234"
"Please enter another credit card number to complete your purchase.","请输入另外一个信用卡号码来完成您的采购"
"Please enter password","请输入密码"
"Please enter password to confirm rollback.","请输入密码来确认还原"
"Please enter valid password.","请输入正确的密码"
"Please make sure that all global admin search modules are installed and activated.","请确认所有的整站管理员搜寻模块已安装并开启"
"Please make sure that your changes were saved before running the profile.","运行配置档案前，请确认已保存编辑"
"Please make sure your passwords match.","请确认密码一致"
"Please select State/Province.","请选择县市"
"Please select a customer.","请选择客户"
"Please select a store.","请选择商店"
"Please select an option.","请选择选项"
"Please select catalog searches.","请选择目录搜寻"
"Please select customer(s).","请选择一个或多个客户"
"Please select message(s).","请选择一条或多条讯息"
"Please select one of the above options.","请在上面选择"
"Please select one of the options.","请选择"
"Please select review(s).","请选择一条或多条评论"
"Please select tag(s).","请选择一个或多个标签"
"Please specify backup creation options","请指定备份建立选项"
"Please specify the admin custom URL.","请输入管理后台自定URL"
"Please try to logout and sign in again.","请尝试注销然后再登入"
"Please type the letters from the image:","请输入图片中的文字："
"Please use in this field only ""a-z,0-9,_"".","这个字段只能输入""a-z,0-9,_"""
"Please use letters only (a-z) in this field.","这个字段只能输入字母(a-z)"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","这个字段只能输入数字，不能输入空格或点、逗号等符号"
"Please use only letters (a-z or A-Z), numbers (0-9) or spaces in this field.","这个字段只接受字母 (a-z 或 A-Z)、数字 (0-9) 或空白"
"Please use only letters (a-z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","这个字段只能输入字母(az)或数字(0-9)，不能输入空格或其他字符"
"Please use only letters (a-z) or numbers (0-9) or spaces and # only in this field.","这个字段只能输入字母(az)、数字(0-9)、空格、或#"
"Please use this date format: dd/mm/yyyy. For example 17/03/2006 for the 17th of March, 2006.","请用该日期格式：dd/mm/yyyy 例如17/03/2006 表示2006年3月17日"
"Please wait while the indexes are being refreshed.","请稍等，正在更新索引"
"Please wait, loading...","请等待，载入中.."
"Please wait...","请等待.."
"Please, add some answers to this poll first.","请先新增一些答案到这个投票"
"Please, select ""Visible in Stores"" for this poll first.","这个投票请先选择 “在商店显示”"
"Poll Manager","投票管理"
"Polls","投票区"
"Popular","热门"
"Position","位置"
"Position of Watermark for %s","%s的水印位置"
"Pregenerated product images files.","预览产品图片档案"
"Prev. month (hold for menu)","上一月 （按住弹出选单）"
"Prev. year (hold for menu)","上一年 （按住弹出选单）"
"Preview","预览"
"Preview Template","预览样板"
"Price","价格"
"Price alert subscription was saved.","保存价格提醒订阅"
"Price:","价格："
"Processed <strong>%s%% %s/%d</strong> records","处理<strong>%s%% %s/%d</strong>个记录"
"Product","产品"
"Product Name","产品名称"
"Product Reviews","产品评论"
"Product Tax Classes","产品税别"
"Product Thumbnail Itself","产品缩图"
"Product is not loaded.","产品没有加载"
"Product:","产品："
"Products","产品"
"Products Bestsellers Report","产品热卖报表"
"Products Most Viewed Report","产品点阅报表"
"Products Ordered","订购产品"
"Products in Carts","产品在购物车"
"Profile Action","配置档案操作"
"Profile Actions XML","配置档案操作 XML"
"Profile Direction","配置档案方向"
"Profile History","配置档案记录"
"Profile Information","配置档案信息"
"Profile Name","配置文件名称"
"Profile Payments","配置文件案付款"
"Profile Schedule","配置文件案计划表"
"Profile Wizard","配置档案向导"
"Profiles","配置档案"
"Promo","促销"
"Promotions","促销"
"Purchased Item","已购买的产品"
"Put store on the maintenance mode while backup creation","在建立备份时将商店设定为维护模式"
"Put store on the maintenance mode while rollback processing","在还原备份时将商店设定为维护模式"
"Quantity","数量"
"Queue Refresh","排程更新"
"Queued... Cancel","已排队... 取消"
"REST Roles","REST 角色"
"Radio Buttons","单选按钮"
"Rates","汇率"
"Read details","阅读详情"
"Rebuild","重建"
"Rebuild Catalog Index","重建目录索引"
"Rebuild Flat Catalog Category","重建平面目录类别"
"Rebuild Flat Catalog Product","重建平面目录产品"
"Recent Orders","最近订单"
"Recent statistics have been updated.","最新的统计资料已经更新"
"Recurring Profile View","周期性产品检视"
"Recursive Dir","递归目录"
"Redirect","转向"
"Reference","参考"
"Reference ID","参考ID"
"Refresh","更新"
"Refresh Now*","现在更新*"
"Refresh Statistics","更新统计"
"Region/State","县市/地区"
"Regular Price:","正常价格:"
"Reject","拒绝"
"Reject token authorization Pop Up for admin","拒绝Token授权弹出的管理"
"Reject token authorization for admin","拒绝Token许可证管理"
"Rejection Of Authorization","授权的抑制"
"Release","版本"
"Release Stability","版本稳定性"
"Release Version","版本"
"Reload captcha","重载 captcha"
"Remote FTP","远程FTP"
"Remove","删除"
"Reports","报表"
"Request Path","请求路径"
"Required","必须"
"Reset","重置"
"Reset Filter","重置条件"
"Reset Password","重设密码"
"Reset a Password","重设一个密码"
"Resize","重设大小"
"Resource Access","资源存取"
"Resources","资源"
"Results","结果"
"Retrieve Password","取回密码"
"Return Html Version","返回Html版本"
"Revenue","利润"
"Reviews","评论"
"Reviews and Ratings","评论和评分"
"Rewrite Rules","改写规则"
"Role ID","角色编号"
"Role Info","角色信息"
"Role Information","角色信息"
"Role Name","角色名称"
"Role Resources","角色资源"
"Role Users","角色使用者"
"Roles","角色"
"Roles Resources","角色资源"
"Rotate CCW","替换 CCW"
"Rotate CW","替换 CW"
"Run","运行"
"Run Profile","运行配置档案"
"Run Profile Inside This Window","在本窗口中运行配置档案"
"Run Profile in Popup","在弹出窗口运行"
"Running... Kill","运行中... 终止"
"SKU","产品统一编号"
"SKU:","产品统一编号："
"SSL Error: Invalid or self-signed certificate","SSL 错误：证书错误或自签名"
"Sales","销售额"
"Sales Report","销售报表"
"Samples","样本"
"Save","保存"
"Save & Generate","保存并产生"
"Save Account","保存账号"
"Save Cache Settings","保存快取设定"
"Save Config","保存设定"
"Save Currency Rates","保存货币汇率"
"Save Profile","保存配置档案"
"Save Role","保存角色"
"Save Template","保存样板"
"Save User","保存使用者"
"Save and Continue Edit","保存并继续编辑"
"Search","搜寻"
"Search Index","搜寻索引"
"Search Term","搜寻关键词"
"Search Terms","搜寻关键词"
"Select","选择"
"Select All","全选"
"Select Category","选择分类"
"Select Date","选择日期"
"Select Range","选择区间"
"Select date","选择日期"
"Selected allowed currency ""%s"" is not available in installed currencies.","选中的允许货币 ""%s"" 不在已安装货币列表中"
"Selected base currency is not available in installed currencies.","选中的基础货币不在已安装货币列表中"
"Selected default display currency is not available in allowed currencies.","选中的默认显示货币不在允许货币列表中"
"Selected default display currency is not available in installed currencies.","选中的默认显示货币不在已安装货币列表中"
"Self-assigned roles cannot be deleted.","自分配的角色不能被删除"
"Sender","寄件人"
"Separate Email","单个电子信箱"
"Shipment #%s comment added","配送单%s新增了备注"
"Shipment #%s created","配送单%s已建立"
"Shipment Comments","配送备注"
"Shipment History","配送记录"
"Shipments","配送"
"Shipping","运费"
"Shipping Address","配送地址"
"Shipping Address: ","配送地址:"
"Shipping Origin","配送地点"
"Shipping Price","配送价格"
"Shipping address selection is not applicable","运输地址不能被应用"
"Shipping method must be specified.","请指定配送方式"
"Shipping method selection is not applicable","配送方式不能被应用"
"Shopping Cart","购物车"
"Shopping Cart Price Rules","购物车价格规则"
"Shopping Cart from %s","%s的购物车"
"Show By","显示"
"Show Report For:","显示报表："
"Show Reviews","查看评论"
"Sitemap Information","网站地图信息"
"Size for %s","%s的大小"
"Skip Category Selection","跳过分类选择"
"Some items in this order have different invoice and shipment types. You can create shipment only after the invoice is created.","此订单里的某些产品有不同的发票和运输类型。运输只可以在建立发票之后建立"
"Some of the ordered items do not exist in the catalog anymore and will be removed if you try to edit the order.","订单中的某些产品已经不存在,如果继续编辑订单,这些产品将会被删除"
"Sorry, this feature is coming soon...","对不起，该功能尚未实现.."
"Special Price:","特价:"
"Specific Countries","选择国家"
"Specified","指定的"
"Specified profile does not exist.","指定的属性不存在"
"Spreadsheet Name:","电子表格名："
"Start Date","开始日期"
"Starting profile execution, please wait...","开始执行配置档案，请稍候.."
"State/Province:","县市："
"Static Blocks","静态区块"
"Status","状态"
"Status:","状态："
"Stock Quantity:","库存数量："
"Stock notification was saved.","保存库存通知"
"Store","商店"
"Store Email Addresses Section","商店信箱"
"Store View","商店界面"
"Store:","商店："
"Stores","商店"
"Subject","主题"
"Submit","送出"
"Subpackage cannot be conflicting.","分包不一致"
"Subtotal","小计"
"Switch/Solo/Maestro Only","只限 Switch/Solo/Maestro"
"Symbol","符号"
"Synchronization is required.","必须同步"
"Synchronization of media storages has been successfully completed.","同步媒体保存已经完成"
"Synchronize","同步"
"Synchronizing %s to %s","同步 %s 到 %s"
"Synchronizing...","同步中.."
"System","系统"
"System Section","系统区"
"System busy","系统繁忙"
"Tags","标签"
"Target Path","目标路径"
"Tax","税金"
"Tb","Tb"
"Template","样板"
"Template Content","样板内容"
"Template Information","样板信息"
"Template Name","样板名称"
"Template Styles","样板风格"
"Template Subject","样板主题"
"Template Type","样板类型"
"Temporary (302)","暂时 (302)"
"Terms and Conditions","条款和条件"
"Text","纯文本"
"The Catalog Rewrites were refreshed.","目录改写已经被更新"
"The CatalogInventory Stock Status has been rebuilt.","库存状态已被重建"
"The Comment Text field cannot be empty.","评论不能空白"
"The Flat Catalog Product was rebuilt","Flat Catalog Product已被重建"
"The JavaScript/CSS cache has been cleaned.","JavaScript/CSS快取已被清除"
"The JavaScript/CSS cache has been cleared.","JavaScript/CSS快取已被清除"
"The Layered Navigation indexing has been queued.","阶层导览索引已经排队"
"The Layered Navigation indexing queue has been canceled.","阶层导览索引排队已被取消"
"The Layered Navigation indices were refreshed.","阶层导览索引已恢复"
"The Layered Navigation process has been queued to be killed.","阶层导览程序已排队,杀死该程序"
"The Magento cache storage has been flushed.","Magento缓存文件已被启动"
"The URL Rewrite has been deleted.","连结改写已被删除"
"The URL Rewrite has been saved.","连结改写已被保存"
"The account has been saved.","该账号已经保存"
"The archive can be uncompressed with <a href=""%s"">%s</a> on Windows systems","该档案在Windows 系统下可以使用<a href=""%s"">%s</a> 解压"
"The attribute set has been removed.","属性集合已经被移除"
"The backup's creation process will take time.","备份建立程序需要一点时间"
"The billing agreement has been canceled.","已取消付款协议"
"The billing agreement has been deleted.","付款协议已经删除"
"The cache storage has been flushed.","缓存文件已经更新"
"The carrier needs to be specified.","需要指定物流"
"The catalog index has been rebuilt.","目录索引已经重建"
"The catalog rewrites have been refreshed.","目录改写已经更新"
"The configuration has been saved.","设定已经被保存"
"The credit memo has been canceled.","已经取消折让单"
"The credit memo has been created.","已经保存折让单"
"The credit memo has been voided.","折让单已经被作废"
"The custom variable has been deleted.","已经删除自定义变量"
"The custom variable has been saved.","已经保存自定义变量"
"The customer has been deleted.","已经删除客户"
"The customer has been saved.","已经保存客户"
"The design change has been deleted.","已经删除设计更改"
"The design change has been saved.","已经保存设计更改"
"The email address is empty.","该信件地址空白"
"The email template has been deleted.","该信件样板已经删除"
"The email template has been saved.","该信件样板已经保存"
"The flat catalog category has been rebuilt.","该flat catalog category已经重建"
"The group node name must be specified with field node name.","该群节点名字必须指定字段节点名"
"The image cache was cleaned.","图片快取已经清除"
"The image cache was cleared.","图片快取已经清除"
"The invoice and shipment have been created.","发票和配送已经建立"
"The invoice and the shipment  have been created. The shipping label cannot be created at the moment.","发票与出货单已经建立，现在还无法建立配送地址条"
"The invoice has been canceled.","该发票已经取消"
"The invoice has been captured.","该发票已经被取得"
"The invoice has been created.","发票已经建立"
"The invoice has been voided.","发票已经作废"
"The invoice no longer exists.","发票已经不存在"
"The item %s (SKU %s) does not exist in the catalog anymore.","这个项目 %s (产品统一编号 %s) 已经不在这个分类"
"The order does not allow creating an invoice.","该订单不允许建立发票"
"The order no longer exists.","订单已不存在"
"The poll has been deleted.","投票已被删除"
"The poll has been saved.","投票已被保存"
"The profile has been deleted.","设定已被删除"
"The profile has been saved.","设定已被保存"
"The profile has been updated.","设定已更新"
"The profile has no changes.","设定没有更改"
"The profile you are trying to save no longer exists","您要保存的设定已经不存在"
"The rating has been deleted.","评分已经删除"
"The rating has been saved.","评分已经保存"
"The role has been deleted.","角色已经删除"
"The role has been saved.","角色已经保存"
"The role has been successfully saved.","角色保存成功"
"The search index has been rebuilt.","搜寻索引已被重建"
"The shipment has been created.","已建立配送"
"The shipment has been sent.","配送已经发送"
"The shipping label has been created.","配送标签已经建立"
"The tag has been deleted.","标签已删除"
"The tag has been saved.","标签已保存"
"The transaction details have been updated.","交易细节已经更新"
"The user has been deleted.","会员已删除"
"The user has been saved.","会员已保存"
"Themes JavaScript and CSS files combined to one file.","主题的JavaScript和 CSS档案将合并成一个档案"
"There is an error in one of the option rows.","选择的这一行有错误"
"This Account is","账号为"
"This Email template no longer exists.","这个信件样板不再存在"
"This Role no longer exists","这个角色不再存在"
"This Role no longer exists.","这个角色不再存在"
"This account is","账号为"
"This account is inactive.","此账号已停用"
"This action cannot be undone.","这个操作无法还原"
"This attribute set does not have attributes which we can use for configurable product","该属性集没有可用于设定产品的属性"
"This attribute shares the same value in all the stores","该属性在所有商店中分享相同的值"
"This is a demo store. Any orders placed through this store will not be honored or fulfilled.","这是测试用网站，所有透过这儿建立的订单并不会被视为正式订购"
"This is a required field.","这是必填字段"
"This product is currently disabled.","这个产品目前处于停用状态"
"This report depends on timezone configuration. Once timezone is changed, the lifetime statistics need to be refreshed.","这个报表依赖于时区设定. 一旦时区被更改,所有的统计就需要更新"
"This section is not allowed.","没有权限使用这个区域"
"This user no longer exists.","该会员不存在"
"Time","时间"
"Time selection:","时间选择："
"Time:","时间："
"Timeout limit for response from synchronize process was reached.","超过时限限制从同步程序已达到相应"
"To","结束"
"To cancel pending authorizations and release amounts that have already been processed during this payment, click Cancel.","取消 「等待「 状态授权和释放该付款已经处理的金额,点选取消"
"To use PayPal Payflow Link, you must configure your PayPal Payflow Link account on the PayPal website.","使用PayPal Payflow链接，您必须配置您的PayPal贝宝网站上Payflow连结账户。"
"To use PayPal Payments Advanced, you must configure  your PayPal Payments Advanced account on the PayPal website.","使用先进的PayPal付款，您必须配置您的PayPal付款高级PayPal网站上的账户。"
"Toggle Editor","切换编辑器"
"Tools","工具"
"Top 5 Search Terms","最热门5个搜寻关键词"
"Total","共"
"Total Invoiced","发票总额"
"Total Order Amount","订单总额"
"Total Refunded","所有退款"
"Total of %d record(s) have been deleted.","成功删除 %d 笔记录"
"Total of %d record(s) have been updated.","成功更新 %d 笔记录"
"Total of %d record(s) were canceled.","共有%d个记录被取消"
"Total of %d record(s) were deleted","共删除 %d 笔记录"
"Total of %d record(s) were deleted.","共删除 %d 笔记录"
"Total of %d record(s) were updated","共更新 %d 笔记录"
"Total of %d record(s) were updated.","共更新 %d 笔记录"
"Track Order","追踪订单"
"Track this shipment","查询这个配送"
"Tracking number %s for %s assigned","追踪单号%s已产生，属于%s"
"Tracking number cannot be empty.","追踪单号不能空白"
"Transaction Data","事务数据"
"Transaction Details","交易细节"
"Transaction ID","交易ID"
"Transaction Type","交易类型"
"Transactional Emails","交易信箱"
"Transactions","交易"
"Try Magento Go for Free","免费试用 Magento Go"
"Type","类型"
"Type:","类型："
"URL Rewrite","替代网址"
"URL Rewrite Information","替代网址信息"
"URL Rewrite Management","替代网址管理"
"Unable to cancel the credit memo.","不能取消折让单"
"Unable to find a Email Template to delete.","找不到要删除的信件样板"
"Unable to find a poll to delete.","找不到要删除的投票"
"Unable to find a tag to delete.","找不到要删除的标签"
"Unable to find a user to delete.","找不到要删除的会员"
"Unable to initialize import model","无法初始化汇入模块"
"Unable to refresh lifetime statistics.","无法更新全时统计"
"Unable to refresh recent statistics.","无法更新近期统计"
"Unable to save the cron expression.","无法保存系统排程指令"
"Unable to save the invoice.","无法保存发票"
"Unable to send the invoice email.","无法透过电子邮件发送发票"
"Unable to send the shipment email.","无法透过电子邮件发送出货单"
"Unable to update transaction details.","无法更新交易细节"
"Unable to void the credit memo.","无法作废这个折让单"
"Unknown","未知"
"Unlimited","无限"
"Update","更新"
"Updated At","更新日期"
"Upload File","上传档案"
"Upload Files","上传档案"
"Upload HTTP Error","上传 HTTP 错误"
"Upload I/O Error","上传 I/O 错误"
"Upload Security Error","上传安全错误"
"Upload import file","上传汇入档案"
"Uploaded file is larger than %.2f kilobytes allowed by server","上传的文件是比服务器允许的 %.2f 千字节"
"Use All Available Attributes","使用所有可用属性"
"Use Config Settings","使用预设设定"
"Use Default","使用预设"
"Use Default Value","使用默认值"
"Use Default Variable Values","使用默认的变量值"
"Use FTP Connection","使用 FTP 联机"
"Use Website","使用网站地址"
"Used Currently For","使用过的"
"Used as Default For","预设使用"
"User Email","使用者信箱"
"User ID","使用者编号"
"User Info","用户信息"
"User Information","用户信息"
"User Name","账号"
"User Name is required field.","账号是必填的字段"
"User Name:","账号："
"User Password","账号密码"
"User Role","使用者角色"
"User Roles","使用者角色"
"User Roles Information","用户角色信息"
"User Type Resources","使用者类型资源"
"User name","账号"
"Users","使用者"
"VAT Number is Invalid","VAT 编号错误"
"VAT Number is Valid","VAT 编号正确"
"Validation Results","验证结果"
"Value","值"
"Value Delimiter:","值分隔符："
"Variable","变数"
"Variable Code","变数代码"
"Variable HTML Value","变数的HTML值"
"Variable ID","变数ID"
"Variable Name","变量名"
"Variable Plain Value","变量简单值"
"Verifier code: %s","验证码：%s"
"View Actions XML","查看操作 XML"
"View Full Size","查看原始大小"
"View Memo","查看备忘录"
"View Memo for #%s","查看备忘录为 #%s"
"View Shipment","查看货件"
"View Statistics For:","检视统计："
"Visibility:","可见性："
"Warning","警告"
"Warning! Empty value can cause problems with CSV format.","警告！空值可能引起 CSV 格式问题"
"Warning!\r\nThis action will remove this user from already assigned role\r\nAre you sure?","警告！\r\n该操作将把会员从指定的角色中删除\r\n您确认吗？"
"Warning!\r\nThis action will remove those users from already assigned roles\r\nAre you sure?","警告！\r\n该操作将把这些会员从指定的角色中删除\r\n您确认吗？"
"Warning: Please do not close the window during importing/exporting data","警告：汇入/导出数据时，请不要关闭窗口"
"Watermark File for %s","%s的水印档案"
"We appreciate our merchants\' feedback, please <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">take our survey</a> to provide insight on the features you would like included in Magento. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">Remove this notification</a>","我们感谢您填写反馈讯息, 请 <a href=""#"" onclick=""surveyAction(\'yes\'); return false;"">告诉我们,您们的调查</a> 提供您想了解在Magento包含的功能. <a href=""#"" onclick=""surveyAction(\'no\'); return false;"">删除此通知</a>"
"We\'re in our typing table, coding away more features for Magento. Thank you for your patience.","我们正完善 Magento 的功能，请耐心等候"
"Web Section","Web 区"
"Web Services","Web 服务"
"Web services","Web 服务"
"Website","网站"
"What is this?","这是什么？"
"Wishlist Report","待购列表报表"
"Wishlist item is not loaded.","待购列表夹里的项目没有被加载"
"Wrong account specified.","指定了错误的账号"
"Wrong billing agreement ID specified.","指定的付款协议错误"
"Wrong column format.","字段格式错误"
"Wrong newsletter template.","电子报样板错误"
"Wrong quote item.","引用项目错误"
"Wrong tab configuration.","标签(tag)设定错误"
"Wrong tag was specified.","指定的标签错误"
"Wrong transaction ID specified.","指定的交易ID错误"
"XML","XML"
"XML data is invalid.","XML 数据错误"
"XML object is not instance of ""Varien_Simplexml_Element"".","XML 物件没有实做 ""Varien_Simplexml_Element"""
"YTD","今年"
"Year","年份"
"Yes","是"
"Yes (301 Moved Permanently)","是 (301永久引导)"
"Yes (302 Found)","是 (302暂时引导)"
"Yes (only price with tax)","是 (仅价格含税)"
"You cannot delete your own account.","您不能删除自己的账号"
"You have %s unread message(s).","您有%s条未读讯息"
"You have %s unread message(s). <a href=""%s"">Go to messages inbox</a>.","您有 %s 封未读讯息， <a href=""%s"">前往收件匣</a>"
"You have %s, %s and %s unread messages. <a href=""%s"">Go to messages inbox</a>.","您有  %s, %s 与 %s 封未读讯息， <a href=""%s"">前往收件匣</a>"
"You have logged out.","您已经注销"
"You have not enough permissions to use this functionality.","没有权限使用该功能"
"You must have JavaScript enabled in your browser to utilize the functionality of this website.","您须开启浏览器的JavaScript来运行此网站的功能"
"You need to specify order items.","您必须指定订单项目"
"You will need to wait when the action ends.","您必须等待操作完成"
"Your answers contain duplicates.","您的回复重复了"
"Your password has been updated.","您的密码已经更新"
"Your password reset link has expired.","您的密码重设链接已经逾时"
"Your server PHP settings allow you to upload files not more than %s at a time. Please modify post_max_size (currently is %s) and upload_max_filesize (currently is %s) values in php.ini if you want to upload larger files.","您的服务器上PHP 设定单次档案上传不能超过%s，如果您想要上传更大的档案，请编辑php.ini 中post_max_size （目前设定：%s）以及upload_max_filesize （目前设定：%s）"
"Your web server is configured incorrectly. As a result, configuration files with sensitive information are accessible from the outside. Please contact your hosting provider.","您的服务器设定错误. 因此,您的敏感档案在外部是可以访问的. 请联络您的空间商"
"Zip/Postal Code","邮政编码"
"Zip/Postal Code:","邮政编码："
"[ deleted ]","[ 删除 ]"
"[GLOBAL]","[全局]"
"[STORE VIEW]","[商店前台]"
"[WEBSITE]","[网站]"
"b","b"
"close","关闭"
"critical","严重"
"example: ""sitemap/"" or ""/"" for base path (path must be writeable)","例：基础路径""sitemap/"" 或""/""（路径必须可写）"
"example: sitemap.xml","例：sitemap.xml"
"failed","失败"
"from","来自"
"major","重要"
"minor","次要"
"notice","公告"
"store(%s) scope","商店(%s)范围"
"successful","成功"
"to","到"
"website(%s) scope","网站(%s)范围"
"{{base_url}} is not recommended to use in a production environment to declare the Base Unsecure URL / Base Secure URL. It is highly recommended to change this value in your Magento <a href=""%s"">configuration</a>.","{{base_url}}不建议在正式运行环境下公布基础不安全网址和基础安全网址。强烈建议您在Magento <a href=""%s"">设定</a>中编辑此值"
