"No such file ""%s"".","No such file ""%s"""
"Not Submitted","未提交"
"Note: Image size affects the performance of your app.","Note: Image size affects the performance of your app."
"Notice","注意"
"Number of Orders","Number of Orders"
"Number of Uses","Number of Uses"
"OK","OK"
"OR, Pay with Standard Checkout","OR, Pay with Standard Checkout"
"Offline Catalog","Offline Catalog"
"Offline cart stored on server","Offline cart stored on server"
"Offline catalog export complete.","Offline catalog export complete."
"Offline catalog export failed.","Offline catalog export failed."
"One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum.","One or more keywords that describe your app. Keywords are matched to users\' searches in the App Store and help return accurate search results. Separate multiple keywords with commas. 100 chars is maximum"
"Onepage checkout is disabled.","Onepage checkout is disabled"
"Only custom theme can be deleted","只可以删除自定义主题"
"Only default theme can be reset","只可以重置默认主题"
"Only free apps are allowed in this version.","Only free apps are allowed in this version"
"Only registered users can write reviews. Please, log in or register.","Only registered users can write reviews. Please, log in or register"
"Open","Open"
"Options","Options"
"Options menu items","选项选单项"
"Order","Order"
"Order #","Order #"
"Order #%s - %s","订单 #%s - %s"
"Order Date: %s","订单日期: %s"
"Order Details Updated","Order Details Updated"
"Order ID","Order ID"
"Order ID:","Order ID:"
"Order Info","Order Info"
"Order List Updated","Order List Updated"
"Order Number","Order Number"
"Order Review","Order Review"
"Order canceled","Order canceled"
"Order failed","Order failed"
"Order id is not specified.","Order id is not specified"
"Order is not available.","Order is not available"
"Ordered","Ordered"
"Ordered Items","Ordered Items"
"Orders","Orders"
"Other amount","Other amount"
"Out of Stock","Out of Stock"
"Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat().","Output format is not specified. Please, specify ""format"" key in constructor, or set it using setFormat()"
"Overall Activity","Overall Activity"
"POST data is not valid.","POST data is not valid"
"Pages","页面"
"Password","密码"
"Password fields cannot be empty.","Password fields cannot be empty"
"Password is not specified","Password is not specified"
"Password:","Password:"
"PayPal","PayPal"
"PayPal Checkout","PayPal Checkout"
"PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile.","PayPal MECL is the mobile version of PayPal\'s Express Checkout service. You can choose to use MECL alongside standard checkout, or use it as your only checkout method for Magento Mobile"
"PayPal MEP","PayPal MEP"
"PayPal Mobile Embedded Payment (MEP)","PayPal 移动嵌入支付 (MEP)"
"PayPal Mobile Express Checkout","PayPal移动快速结账"
"PayPal Mobile Express Checkout Library (MECL)","PayPal移动快速结账 Library (MECL)"
"PayPal Mobile Express Checkout Token does not exist.","PayPal Mobile Express Checkout Token does not exist"
"Payer Email: %s","付款人电子邮件: %s"
"Payment Applicable From","付款方式适用于从"
"Payment Bridge module unavailable.","Payment Bridge module unavailable"
"Payment Information","Payment Information"
"Payment Method","付款方式"
"Payment Method has been set.","Payment Method has been set"
"Payment Methods","付款方式"
"Payment method","Payment method"
"Payment method was successfully set.","Payment method was successfully set"
"Paypal MEP doesn\'t support checkout with any discount.","Paypal MEP doesn\'t support checkout with any discount"
"Place Order","Place Order"
"Placing order ...","Placing order ..."
"Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials.","Please <a href=""%s"" target=""_blank"">click here</a> to see how to setup and retrieve API credentials"
"Please Select Application","请选择 Application"
"Please Select Device Type","请选择设备类型"
"Please agree to all the terms and conditions before placing the order.","Please agree to all the terms and conditions before placing the order"
"Please create and save an application first.","Please create and save an application first"
"Please enter ""App Title"".","Please enter ""App 标题"""
"Please enter a valid URL. Protocol is required (http://, https:// or ftp://)","Please enter a valid URL. Protocol is required (http://, https:// or ftp://)"
"Please enter a valid date.","Please enter a valid date"
"Please enter a valid email address. For example johndoe@domain.com.","Please enter a valid email address. For example johndoe@domain.com"
"Please enter at least one email recipient","Please enter at least one email recipient"
"Please enter issue number or start date for switch/solo card type.","Please enter issue number or start date for switch/solo card type"
"Please enter the Activation Key.","Please enter the Activation Key"
"Please enter the Copyright.","请输入版权声明"
"Please enter the Description.","Please enter the Description"
"Please enter the Price.","请输入价格"
"Please enter the Resubmission Key.","Please enter the Resubmission Key"
"Please enter the Title.","请输入标题"
"Please make sure your passwords match.","请确认您的密码相符"
"Please save application first.","Please save application first."
"Please select an option.","请选一个"
"Please select at least one country.","请至少选择一个国家"
"Please select payment method to cover a quote","Please select payment method to cover a quote"
"Please set email","Please set email"
"Please specify payment method","Please specify payment method"
"Please specify shipping method","Please specify shipping method"
"Please upload  an image for ""App Background (landscape mode)"" field from Design Tab.","Please upload  an image for ""App Background (landscape mode)"" field from Design Tab"
"Please upload  an image for ""App Background (portrait mode)"" field from Design Tab.","Please upload  an image for ""App Background (portrait mode)"" field from Design Tab"
"Please upload  an image for ""App Background"" field from Design Tab.","Please upload  an image for ""App Background"" field from Design Tab"
"Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen (landscape mode)"" field from Design Tab"
"Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen (portrait mode)"" field from Design Tab"
"Please upload  an image for ""Banner on Home Screen"" field from Design Tab.","Please upload  an image for ""Banner on Home Screen"" field from Design Tab"
"Please upload  an image for ""Logo in Header"" field from Design Tab.","Please upload  an image for ""Logo in Header"" field from Design Tab"
"Please use letters only (a-z or A-Z) in this field.","Please use letters only (a-z or A-Z) in this field"
"Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas.","Please use numbers only in this field. Please avoid spaces or other characters such as dots or commas"
"Please use only letters (a-z or A-Z) or numbers (0-9) only in this field. No spaces or other characters are allowed.","这个字段只接受字母 (a-z 或 A-Z) 或数字，无法使用空白或其他字符"
"Please wait...","Please wait..."
"Please, specify gift card amount!","Please, specify gift card amount!"
"Portrait app Background","Portrait app Background"
"Portrait banners on Home Screen","Portrait banners on Home Screen"
"Post data is empty.","Post data is empty."
"Post this product to your wall","Post this product to your wall"
"Posting to e-mails","Posting to e-mails"
"Preferred size: %spx x %spx.","Preferred size: %spx x %spx."
"Preset Theme","默认主题"
"Preview","预览"
"Price","价格"
"Price Font Color","价格字体颜色"
"Price excluding tax","Price excluding tax"
"Price including tax","Price including tax"
"Primary Color","主要颜色"
"Primary Font Color","主要字体颜色"
"Problem changing or sending password.","异动或寄送密码时发生问题"
"Proceed to Checkout","Proceed to Checkout"
"Product","Product"
"Product Added to Cart","Product Added to Cart"
"Product Added to Wishlist","Product Added to Wishlist"
"Product Gallery Updated","Product Gallery Updated"
"Product Name3 ","产品名称3"
"Product Name3 1","产品名称3 1"
"Product Name3 2","产品名称3 2"
"Product Options Updated","Product Options Updated"
"Product Removed From Wishlist","Product Removed From Wishlist"
"Product Reviews Updated","Product Reviews Updated"
"Product SKU","产品统一编号"
"Product Updated","Product Updated"
"Product added","Product added"
"Product is out of stock","Product is out of stock"
"Product is unavailable.","Product is unavailable"
"Product only available on the website.","Product only available on the website."
"Product succesfully added to cart","Product succesfully added to cart"
"Product was not specified.","Product was not specified"
"Product(s) currently out of stock.","Product(s) currently out of stock"
"Products","Products"
"Pull Down To Update..","Pull Down To Update.."
"Purchase Order Number","采购订单号"
"Push Notification","发布通知"
"Push Notifications allow you to send messages directly to the people who have installed your app on their device. Send messages to your full audience even when your app is closed. Push Notifications are one of the best ways to keep your app active by delivering valuable content directly to your customers. Learn more about Push Notifications - <a href=""%1$s"" target=""_blank"">%1$s</a>","推送通知允许您直接发送邮件到他们安装了您的应用程序的设备上。消息完整地发送到您的观众，甚至当您的应用程序被关闭。推送通知您的应用程序直接向您的客户提供有价值的内容保持积极的最佳途径之一。了解更多关于推送通知 - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"Push Title","推送标题"
"Push message","推送信息"
"Push title","推送标题"
"Qty","Qty"
"Qty:","Qty:"
"Quantity","Quantity"
"Quantity:","Quantity:"
"Queue Date","队列日期"
"Queue Message","队列消息"
"Queue does not exist.","Queue does not exist"
"Queue is allowed only for applications with enabled Push Notification.","Queue is allowed only for applications with enabled Push Notification"
"Quote instance is required.","Quote instance is required"
"Quote item is not found.","Quote item is not found."
"Range param doesn\'t recognized","Range param doesn\'t recognized"
"Ratings and Reviews","Ratings and Reviews"
"Read the Terms and Conditions","Read the Terms and Conditions"
"Recent Activity","Recent Activity"
"Recipient Information","收件人信息"
"Recommended size %spx x %spx.","Recommended size %spx x %spx."
"Recommended size: %spx x %spx at %s dpi.","Recommended size: %spx x %spx at %s dpi."
"Recommended size: %spx x %spx.","Recommended size: %spx x %spx."
"Recover","Recover"
"Redeem","Redeem"
"Redeeming Gift Card %@","Redeeming Gift Card %@"
"Redemption functionality is disabled.","Redemption functionality is disabled"
"Refunded","Refunded"
"Regions","Regions"
"Register","Register"
"Registering cart ...","Registering cart ..."
"Registering user ...","Registering user ..."
"Regular","Regular"
"Regular and confirmation passwords must be equal","常规和确认密码必须一致。"
"Related Product Background Color","相关产品的背景色"
"Release To Update...","Release To Update..."
"Relevance","Relevance"
"Remaining downloads","Remaining downloads"
"Remove","Remove"
"Remove Address...","Remove Address..."
"Removing %@...","Removing %@..."
"Removing Coupon...","Removing Coupon..."
"Removing Gift Card...","Removing Gift Card..."
"Removing Product from WishList...","Removing Product from WishList..."
"Removing Store Credit...","Removing Store Credit..."
"Request param %s is missed","Request param %s is missed"
"Required size: %spx x %spx.","Required size: %spx x %spx."
"Reset theme to default","将主题重设为默认"
"Resubmission Key","重新提交密钥"
"Resubmit App","重新提交 App"
"Resubmit App failure. %s","Resubmit App failure. %s"
"Results","Results"
"Revenue","Revenue"
"Revert","Revert"
"Revert Discount","Revert Discount"
"Review","评测"
"Rich Push allows you to create and send engaging experiences by adding HTML and other rich media components to your push notifications. Moving beyond alerts and badge updates, Rich Push takes users into the app while displaying content in a customizable WebKit view. Create branded messages that engage your users with new content and information, all without having to update your app. Learn more about Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>","Rich Push 可让您建立和发送HTML和其他丰富的媒体组件新增到您的推送通知，引人入胜的体验。超越提醒和名片更新，Rich Push 考虑到用户的应用程序，而在可自定的WebKit视图显示内容。建立品牌的消息，从事新的内容和信息的用户，都无需更新您的应用程序。了解更多 Rich Push - <a href=""%1$s"" target=""_blank"">%1$s</a>"
"SORT BY:","排序方式："
"Sample","Sample"
"Samples","Samples"
"Save","保存"
"Save As","保存为"
"Save Theme","保存主题"
"Save and Continue Edit","保存并继续编辑"
"Save and Submit App","保存和提交 App"
"Save in address book","保存到地址簿"
"Saving Address...","Saving Address..."
"Saving changes ...","Saving changes ..."
"Saving shipping address ...","Saving shipping address ..."
"Saving shipping methods ...","Saving shipping methods ..."
"Screen resolution is not supported","Screen resolution is not supported"
"Screens:","屏幕："
"Scroll Background Color","滚动条背景色"
"Search","搜寻"
"Search Term","Search Term"
"Search Updated","Search Updated"
"Searching for %@...","Searching for %@..."
"Secondary Color","辅助颜色"
"Secondary Font Color","辅助字体颜色"
"See all","See all"
"Select %@","Select %@"
"Select All","全选"
"Select Chart","Select Chart"
"Select Links","Select Links"
"Select Options","Select Options"
"Select Payment Method","Select Payment Method"
"Select Range","Select Range"
"Select a","Select a"
"Select a Billing Address","Select a Billing Address"
"Select a Shipping Address","Select a Shipping Address"
"Select from Address Book","Select from Address Book"
"Select shipping method","Select shipping method"
"Selected product is unavailable.","Selected product is unavailable"
"Send","Send"
"Sender Information","发送者信息"
"Sending e-mail failed...","Sending e-mail failed..."
"Set","Set"
"Settings","设置"
"Shake device to reset the filter","Shake device to reset the filter"
"Share","Share"
"Share on LinkedIn","Share on LinkedIn"
"Share on Twitter","Share on Twitter"
"Ship method","Ship method"
"Shipped","Shipped"
"Shipping","Shipping"
"Shipping Address","送货地址"
"Shipping Method","运送方法"
"Shipping address","Shipping address"
"Shipping address has been set.","Shipping address has been set"
"Shipping method","Shipping method"
"Shipping method has been set.","Shipping method has been set"
"Shipping method is required","运送方法是必需的"
"Shipping method successfully updated","运送方法已成功更新"
"Shipping to this address is not possible.","Shipping to this address is not possible"
"Shop","商店"
"Shop All","Shop All"
"Shop Updated","Shop Updated"
"Shopping Cart","Shopping Cart"
"Shopping cart is empty.","Shopping cart is empty"
"Show Password","Show Password"
"Sign In","Sign In"
"Signing In...","Signing In..."
"Signing Out ...","Signing Out ..."
"Sky Blue","天蓝"
"Social Networking","社交网络"
"Some emails were not sent.","Some emails were not sent"
"Sorry, no quotes are available for this order at this time.","Sorry, no quotes are available for this order at this time"
"Sorry, there are no items in this category.","Sorry, there are no items in this category."
"Special","Special"
"Special Excl. Tax","Special Excl. Tax"
"Special Incl. Tax","Special Incl. Tax"
"Specific Countries","指定国家"
"Specified address does not exist.","Specified address does not exist"
"Specified invalid app code.","Specified invalid app code"
"Specified invalid data.","Specified invalid data"
"Specified item does not exist in wishlist.","Specified item does not exist in wishlist"
"Standard Checkout","标准结账"
"Standard Checkout uses the checkout methods provided by Magento. Only inline payment methods are supported. (e.g PayPal Direct,  Authorize.Net, etc.)","标准支付将使用Magento提供的支付方法。只能支持文内支付方法（例如e.g PayPal Direct, Authorize.Net,等）"
"Start Date","开始日期"
"Start Date - Month","开始日期 - 月"
"Start Date - Year","开始日期 - 年"
"Starting At","Starting At"
"Starting At Excl. Tax","Starting At Excl. Tax"
"Starting At Incl. Tax","Starting At Incl. Tax"
"Starting at excl. tax","Starting at excl. tax"
"Starting at incl. tax","Starting at incl. tax"
"State/Province","州/省"
"Status","状态"
"Storage of offline cart on server failed. Please retry later","Storage of offline cart on server failed. Please retry later"
"Store Credit Info Updated","Store Credit Info Updated"
"Store Credit payment is not being used in your shopping cart.","Store Credit payment is not being used in your shopping cart"
"Store View","店铺视图"
"Store credit","Store credit"
"Store logo that is displayed on copyright page of app.","Store logo that is displayed on copyright page of app."
"Store switcher hasn\'t been defined","Store switcher hasn\'t been defined"
"Street Address","街道地址"
"Street Address 2","Street Address 2"
"Subject:","Subject:"
"Submission","提交"
"Submission Fields","提交字段"
"Submission History","提交记录"
"Submit App","提交 App"
"Submit App ""%s""","提交 App ""%s"""
"Submit App failure. %s","提交App失败。""%s"""
"Submit App failure. Invalid activation key provided","提交App失败。所提供的开启密钥错误"
"Submit Review","Submit Review"
"Submitted","已提交"
"Submitting Review...","Submitting Review..."
"Subtotal","Subtotal"
"Subtotal (Excl. Tax)","小计（未税）"
"Subtotal (Incl. Tax)","小计（含税）"
"Subtotal Excl. Tax","Subtotal Excl. Tax"
"Subtotal Incl. Tax","Subtotal Incl. Tax"
"Subtotal excluding tax","Subtotal excluding tax"
"Subtotal incl. tax:","Subtotal incl. tax:"
"Subtotal including tax","Subtotal including tax"
"Subtotal:","Subtotal:"
"Success","Success"
"Successfully posted to Facebook","Successfully posted to Facebook"
"Successfully posted to Linkedin","Successfully posted to Linkedin"
"Summary of Your Review","您的评测汇总"
"Swipe a product to reveal more options","Swipe a product to reveal more options"
"T-Shirts","T恤"
"Tabs","标签云"
"Tax","税项"
"Telephone","电话"
"Tell a Friend","告诉朋友"
"Tell a Friend is disabled.","Tell a Friend is disabled"
"Tell a Friend link has been sent.","Tell a Friend link has been sent"
"Template","样板"
"Template Content","样板内容"
"Template Name","样板名称"
"Template does not exist.","Template does not exist"
"Template for new AirMail Message does not exist.","Template for new AirMail Message does not exist"
"Template has been deleted.","Template has been deleted"
"Terms And Conditions","Terms And Conditions"
"Text length does not satisfy specified max text range.","Text length does not satisfy specified max text range"
"Text length does not satisfy specified min text range.","Text length does not satisfy specified min text range"
"Thank you for registering!","感谢您的注册！"
"Thank you for your purchase! ","感谢您的购买！"
"The %s field should be filled.","The %s field should be filled."
"The Mailbox title will be shown in the More Info tab. To understand more about the title, please <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">click here</a>","邮箱标题会显示在更多信息选项卡下。要详细了解该标题的信息，请 <a target=""_blank"" href=""http://www.magentocommerce.com/img/product/mobile/helpers/mail_box_title.png"">点选这里</a>"
"The application is currently inactive.\nPlease try again later.","The application is currently inactive.\nPlease try again later."
"The cart is empty","The cart is empty"
"The custom amount value should be higher than 0.","The custom amount value should be higher than 0."
"The custom amount value should not be higher than %s.","The custom amount value should not be higher than %s."
"The custom amount value should not be lower than %s.","The custom amount value should not be lower than %s."
"The following email(s) are either mistyped or have incorrect format. Check them and try again:\n","The following email(s) are either mistyped or have incorrect format. Check them and try again:\n"
"The icon that appears in the Android Market.","The icon that appears in the Android Market."
"The length of the text in the %s field is too big. Please shorten the text.","The length of the text in the %s field is too big. Please shorten the text."
"The max length of the field ""%@"" is %d!","The max length of the field ""%@"" is %d!"
"The minimum password length is 6","The minimum password length is 6"
"The server responded with invalid data.","The server responded with invalid data."
"The shortening service returned status code %d indicating a client side error.","The shortening service returned status code %d indicating a client side error."
"The shortening service returned status code %d indicating a server side error.","The shortening service returned status code %d indicating a server side error."
"The store credit payment has been removed from shopping cart.","The store credit payment has been removed from shopping cart"
"The value is too big!","The value is too big!"
"The value should not be greater than %.2f!","The value should not be greater than %.2f!"
"The value should not be less than %.2f!","The value should not be less than %.2f!"
"Theme configurations are successfully reset.","Theme configurations are successfully reset"
"Theme has been created.","Theme has been created"
"Theme has been delete.","Theme has been delete"
"Theme label can\'t be empty","主题卷标不能为空白"
"Theme label:","主题卷标:"
"Theme name is not set.","Theme name is not set"
"There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?","There are files that were selected but not uploaded yet. After switching to another tab your selections may be lost. Do you wish to continue ?"
"There are no items here","There are no items here"
"There are no items in your cart","There are no items in your cart"
"There is an error in loading an app\'s configuration","There is an error in loading an app\'s configuration"
"There is an error in retrieving the data. Please try again later","There is an error in retrieving the data. Please try again later"
"There is no addresses for this contact","There is no addresses for this contact"
"There is no store credit history!","There is no store credit history!"
"There were some problems with the data.","There were some problems with the data"
"This email address was not found in our records.","This email address was not found in our records"
"This functionality disabled in offline mode","This functionality disabled in offline mode"
"This is a required field.","This is a required field"
"This product has no images.","This product has no images."
"Title","标题"
"Title bar","标题栏"
"To","To"
"To Excl. Tax","To Excl. Tax"
"To Incl. Tax","To Incl. Tax"
"To activate PayPal MEP payment method activate Express checkout first. ","要开启PayPal MEP支付方法，首先需要开启快速结账功能。"
"To excl. tax","To excl. tax"
"To incl. tax","To incl. tax"
"To preview the newly uploaded images, please save your application first.","To preview the newly uploaded images, please save your application first."
"To:","To:"
"Token has not been set.","Token has not been set"
"Too many recipients have been set.  Max amount of recipients is:","Too many recipients have been set.  Max amount of recipients is:"
"Top Search Terms","Top Search Terms"
"Total","Total"
"Total Order Amount","Total Order Amount"
"Total incl. Tax: %1$s","含税总额：%1$s"
"Total incl. tax","Total incl. tax"
"Totals","Totals"
"Touch and hold a product to delete from shopping cart","Touch and hold a product to delete from shopping cart"
"Touch and hold a product to reveal more options","Touch and hold a product to reveal more options"
"Try Again","Try Again"
"Twitter","Twitter"
"Twitter API","Twitter API"
"Twitter API Key","Twitter API密钥"
"Twitter Authorization","Twitter Authorization"
"Twitter Autorization","Twitter Autorization"
"Twitter Secret Key","Twitter密码"
"Twitter post failed...","Twitter post failed..."
"Type","Type"
"Type and data is required","Type and data is required"
"URL","URL"
"Unable to cancel Mobile Express Checkout.","Unable to cancel Mobile Express Checkout"
"Unable to cancel queue.","Unable to cancel queue"
"Unable to collect cart totals.","Unable to collect cart totals"
"Unable to delete queue.","Unable to delete queue"
"Unable to find an app to delete.","Unable to find an app to delete"
"Unable to find template to delete.","Unable to find template to delete"
"Unable to get shipping methods list.","Unable to get shipping methods list"
"Unable to initialize MEP Checkout.","Unable to initialize MEP Checkout"
"Unable to initialize PayPal Mobile Express Checkout.","Unable to initialize PayPal Mobile Express Checkout"
"Unable to initialize express checkout review.","Unable to initialize express checkout review"
"Unable to initialize express checkout shipping method list.","Unable to initialize express checkout shipping method list"
"Unable to initialize return action.","Unable to initialize return action"
"Unable to load addresses.","Unable to load addresses"
"Unable to load application form.","Unable to load application form"
"Unable to load banners.","Unable to load banners."
"Unable to load billing address form.","Unable to load billing address form"
"Unable to load billing address.","Unable to load billing address"
"Unable to load categories.","Unable to load categories"
"Unable to load checkout.","Unable to load checkout"
"Unable to load localization.","Unable to load localization."
"Unable to load order list.","Unable to load order list"
"Unable to load order review.","Unable to load order review"
"Unable to load product gallery.","Unable to load product gallery"
"Unable to load product info.","Unable to load product info"
"Unable to load product options.","Unable to load product options"
"Unable to load product review.","Unable to load product review"
"Unable to load product reviews.","Unable to load product reviews"
"Unable to load review form.","Unable to load review form"
"Unable to load search.","Unable to load search"
"Unable to load shipping address form.","Unable to load shipping address form"
"Unable to place the order.","Unable to place the order"
"Unable to post the review.","Unable to post the review"
"Unable to process preview.","Unable to process preview"
"Unable to render a gift card account.","Unable to render a gift card account"
"Unable to render an order.","Unable to render an order"
"Unable to render downloadable products.","Unable to render downloadable products."
"Unable to render the store credits.","Unable to render the store credits"
"Unable to save app.","Unable to save app"
"Unable to save message.","Unable to save message"
"Unable to save shipping address.","Unable to save shipping address"
"Unable to save shipping method.","Unable to save shipping method"
"Unable to save template.","Unable to save template"
"Unable to start MEP Checkout.","Unable to start MEP Checkout"
"Unable to start Mobile Express Checkout.","Unable to start Mobile Express Checkout"
"Unable to update shipping method.","Unable to update shipping method"
"Undefined","未定义"
"Unit Price","Unit Price"
"Unit Price:","Unit Price:"
"Unknown Error","未知的错误"
"Unknown Error.","未知的错误"
"Unknown Payment Bridge Error","Unknown Payment Bridge Error"
"Unknown error ocured. Please retry later","Unknown error ocured. Please retry later"
"Unsupported character in path: ""%s""","不支持的字符在路径：""%s"""
"Unsupported value type received","收到不支持的类型值"
"Update Comment Error","Update Comment Error"
"Update Preview","更新预览"
"Updating ...","Updating ..."
"Updating Cart...","Updating Cart..."
"Upon receiving these credentials, please fill in the corresponding fields.","Upon receiving these credentials, please fill in the corresponding fields"
"Urban Airship Push Notification","Urban Airship推送通知"
"Use Billing Address","Use Billing Address"
"Use Store Credit (%s available)","使用商店信用卡 (%s 可用的)"
"Use as my default billing address","使用并作为我的默认账单地址"
"Use as my default shipping address","使用并作为我的默认运送地址"
"Use billing address for shipping","Use billing address for shipping"
"User Name:","User Name:"
"User session is expired","User session is expired"
"Version","Version"
"View Cart","View Cart"
"View Details","查看祥情"
"View Gallery","查看相簿"
"View Wishlist","View Wishlist"
"Warning: All related AirMail messages will be deleted!","警告：所有相关的空邮邮件将被删除！"
"Website is offline","Website is offline"
"Website is offline.","网站关闭"
"WishList Updated","WishList Updated"
"Wishlist has been cleared.","Wishlist has been cleared"
"Wishlist has been updated.","Wishlist has been updated"
"Wishlist has been updated. But there are accrued some errors while updating some items.","Wishlist has been updated. But there are accrued some errors while updating some items"
"Wishlist is empty.","Wishlist is empty."
"Write a Review","Write a Review"
"Write a review","Write a review"
"Wrong Ipad background image orientation has been specified: ""%s"".","Wrong Ipad background image orientation has been specified: ""%s"""
"Wrong PayPal Mobile Express Checkout Token specified.","Wrong PayPal Mobile Express Checkout Token specified"
"Wrong device type.","Wrong device type"
"Wrong email format","邮件格式有误。"
"Wrong or expired Gift Card Code.","Wrong or expired Gift Card Code"
"Wrong theme format.","Wrong theme format"
"YYYY","YYYY"
"Year","年"
"Yes","Yes"
"You are already logged in.","You are already logged in"
"You are not logged in","You are not logged in"
"You can watch statistics here.","You can watch statistics here"
"You canceled your order. Touch ""Pay with PayPal"" to try again.","You canceled your order. Touch ""Pay with PayPal"" to try again."
"You have entered an incorrect decimal value in the custom amount field. Provide a valid value.","You have entered an incorrect decimal value in the custom amount field. Provide a valid value."
"You have placed no orders.","You have placed no orders."
"You have uncommitted actions. Commit?","You have uncommitted actions. Commit?"
"You may also like","You may also like"
"You must login first","You must login first"
"You must read and agree to the Terms and Conditions before placing your order.","You must read and agree to the Terms and Conditions before placing your order."
"You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL.","You need to enable PayPal Express Checkout first from the Payment configuration before enabling PayPal MECL"
"You will receive an order confirmation email with details of your order and a link to track its progress.","You will receive an order confirmation email with details of your order and a link to track its progress"
"Your current balance is:","Your current balance is:"
"Your order # is: %s. ","您的订单编号是：%s。"
"Your order cannot be completed at this time as there is no payment methods available for it.","Your order cannot be completed at this time as there is no payment methods available for it."
"Your order failed. Touch ""Pay with PayPal"" to try again.","Your order failed. Touch ""Pay with PayPal"" to try again."
"Your review has been accepted for moderation.","Your review has been accepted for moderation"
"Your tweet has been sent. Thanks for sharing this product on Twitter","Your tweet has been sent. Thanks for sharing this product on Twitter"
"Zip/Postal Code","邮政编码"
"\'%s\' exceeds the allowed file size: %d (bytes)","\'%s\' exceeds the allowed file size: %d (bytes)"
"\'%s\' height exceeds allowed value of %d px","\'%s\' height exceeds allowed value of %d px"
"\'%s\' is not a valid file extension. Allowed extensions: %s","\'%s\' is not a valid file extension. Allowed extensions: %s"
"\'%s\' width exceeds allowed value of %d px","\'%s\' width exceeds allowed value of %d px"
"and","和"
"as Guest","as Guest"
"each","每个"
"field is required","field is required"
"iPad","iPad"
"iPhone","iPhone"
"image_id is required","image_id is required"
"not set","not set"
"required","required"
"save","保存"
"ver. %s","版本 %s"
